,device_id,longitude,latitude,created_at
278,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 07:46:48
279,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 07:36:37
280,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 07:26:28
281,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 07:16:20
282,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 07:06:16
283,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 06:56:05
284,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 06:45:57
285,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 06:35:50
286,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 06:25:38
287,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 06:15:34
288,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 06:05:30
289,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 05:55:18
290,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 05:45:03
291,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 05:34:58
292,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 05:24:49
293,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 05:14:38
294,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 05:04:24
295,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 04:54:09
296,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 04:43:54
297,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 04:33:51
298,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 04:23:35
299,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 04:13:28
300,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 04:03:23
301,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 03:53:10
302,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 03:43:03
303,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 03:33:00
304,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 03:22:50
305,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 03:12:40
306,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 03:02:34
307,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 02:52:23
308,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 02:42:18
309,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 02:32:06
310,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 02:21:58
311,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 02:11:45
312,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 02:01:43
313,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 01:51:27
314,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-12 01:41:20
315,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 01:31:13
316,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 01:20:55
317,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 01:10:43
318,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 01:00:36
319,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 00:50:29
320,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 00:40:18
321,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 00:30:09
322,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 00:19:57
323,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-12 00:09:48
324,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-11 23:59:44
325,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-11 23:49:31
326,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416083,2016-09-11 23:39:24
327,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-11 23:29:14
328,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-11 23:19:07
329,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416082,2016-09-11 23:08:55
330,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416081,2016-09-11 22:58:49
331,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416081,2016-09-11 22:48:42
332,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416081,2016-09-11 22:38:33
333,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416081,2016-09-11 22:28:20
334,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416081,2016-09-11 22:18:10
335,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416081,2016-09-11 22:08:00
336,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416081,2016-09-11 21:58:00
337,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416081,2016-09-11 21:47:35
338,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416082,2016-09-11 21:37:25
339,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416082,2016-09-11 21:30:04
340,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416083,2016-09-11 21:19:50
341,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416084,2016-09-11 21:09:37
342,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416084,2016-09-11 20:59:33
343,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416085,2016-09-11 20:49:29
344,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416085,2016-09-11 20:39:15
345,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416087,2016-09-11 20:29:07
346,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416087,2016-09-11 20:19:03
347,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416087,2016-09-11 20:08:51
348,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416087,2016-09-11 19:58:42
349,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416086,2016-09-11 19:48:34
350,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416085,2016-09-11 19:38:29
351,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416084,2016-09-11 19:28:25
352,62205a8e-7361-11e6-984b-00163e00416f,115.170734711,34.6210416082,2016-09-11 19:18:13
353,62205a8e-7361-11e6-984b-00163e00416f,115.170734711,34.621041608,2016-09-11 19:08:04
354,62205a8e-7361-11e6-984b-00163e00416f,115.170734711,34.6210416079,2016-09-11 18:57:54
355,62205a8e-7361-11e6-984b-00163e00416f,115.170734711,34.6210416078,2016-09-11 18:47:42
356,62205a8e-7361-11e6-984b-00163e00416f,115.170734711,34.6210416076,2016-09-11 18:37:34
357,62205a8e-7361-11e6-984b-00163e00416f,115.170734711,34.6210416075,2016-09-11 18:27:20
358,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416074,2016-09-11 18:17:18
359,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416072,2016-09-11 18:07:05
360,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416071,2016-09-11 17:56:57
361,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.621041607,2016-09-11 17:46:53
362,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416074,2016-09-11 17:36:40
363,62205a8e-7361-11e6-984b-00163e00416f,115.170734708,34.6210416077,2016-09-11 17:26:27
364,62205a8e-7361-11e6-984b-00163e00416f,115.170734708,34.621041608,2016-09-11 17:16:15
365,62205a8e-7361-11e6-984b-00163e00416f,115.170734708,34.6210416083,2016-09-11 17:06:08
366,62205a8e-7361-11e6-984b-00163e00416f,115.170734708,34.6210416086,2016-09-11 16:55:59
367,62205a8e-7361-11e6-984b-00163e00416f,115.170734708,34.6210416089,2016-09-11 16:45:51
368,62205a8e-7361-11e6-984b-00163e00416f,115.170734708,34.6210416102,2016-09-11 16:35:38
369,62205a8e-7361-11e6-984b-00163e00416f,115.170734708,34.6210416102,2016-09-11 16:25:35
370,62205a8e-7361-11e6-984b-00163e00416f,115.170734708,34.6210416102,2016-09-11 16:15:23
371,62205a8e-7361-11e6-984b-00163e00416f,115.170734708,34.6210416102,2016-09-11 16:05:10
372,62205a8e-7361-11e6-984b-00163e00416f,115.170734708,34.6210416102,2016-09-11 15:55:09
373,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416102,2016-09-11 15:44:57
374,62205a8e-7361-11e6-984b-00163e00416f,115.170734709,34.6210416102,2016-09-11 15:34:49
375,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416102,2016-09-11 15:24:36
376,62205a8e-7361-11e6-984b-00163e00416f,115.170734711,34.6210416099,2016-09-11 15:14:30
377,62205a8e-7361-11e6-984b-00163e00416f,115.170734712,34.6210416097,2016-09-11 15:04:19
378,62205a8e-7361-11e6-984b-00163e00416f,115.170734713,34.6210416089,2016-09-11 14:54:12
379,62205a8e-7361-11e6-984b-00163e00416f,115.170734714,34.6210416073,2016-09-11 14:44:06
380,62205a8e-7361-11e6-984b-00163e00416f,115.170734717,34.6210416057,2016-09-11 14:33:50
381,62205a8e-7361-11e6-984b-00163e00416f,115.170734722,34.6210416038,2016-09-11 14:23:45
382,62205a8e-7361-11e6-984b-00163e00416f,115.170734722,34.6210416021,2016-09-11 14:13:35
383,62205a8e-7361-11e6-984b-00163e00416f,115.170734722,34.6210416036,2016-09-11 14:03:23
384,62205a8e-7361-11e6-984b-00163e00416f,115.170734722,34.6210416036,2016-09-11 13:53:15
385,62205a8e-7361-11e6-984b-00163e00416f,115.170734716,34.6210416036,2016-09-11 13:43:12
386,62205a8e-7361-11e6-984b-00163e00416f,115.170734699,34.6210416036,2016-09-11 13:33:08
387,62205a8e-7361-11e6-984b-00163e00416f,115.170734699,34.6210416036,2016-09-11 13:23:00
388,62205a8e-7361-11e6-984b-00163e00416f,115.170734699,34.6210416036,2016-09-11 13:12:51
389,62205a8e-7361-11e6-984b-00163e00416f,115.170734699,34.6210416036,2016-09-11 13:02:43
390,62205a8e-7361-11e6-984b-00163e00416f,115.170734699,34.6210416036,2016-09-11 12:52:30
391,62205a8e-7361-11e6-984b-00163e00416f,115.170734699,34.6210416036,2016-09-11 12:42:24
392,62205a8e-7361-11e6-984b-00163e00416f,115.170734699,34.6210416178,2016-09-11 12:32:14
393,62205a8e-7361-11e6-984b-00163e00416f,115.170734699,34.6210416178,2016-09-11 12:22:11
394,62205a8e-7361-11e6-984b-00163e00416f,115.170734699,34.6210416178,2016-09-11 12:12:06
395,62205a8e-7361-11e6-984b-00163e00416f,115.170734699,34.6210416178,2016-09-11 12:01:56
396,62205a8e-7361-11e6-984b-00163e00416f,115.170734699,34.6210416178,2016-09-11 11:51:48
397,62205a8e-7361-11e6-984b-00163e00416f,115.170734703,34.6210416178,2016-09-11 11:41:40
398,62205a8e-7361-11e6-984b-00163e00416f,115.170734706,34.6210416178,2016-09-11 11:31:29
399,62205a8e-7361-11e6-984b-00163e00416f,115.17073471,34.6210416178,2016-09-11 11:21:18
400,62205a8e-7361-11e6-984b-00163e00416f,115.170734714,34.6210416178,2016-09-11 11:11:12
401,62205a8e-7361-11e6-984b-00163e00416f,115.170734717,34.6210416125,2016-09-11 11:01:01
402,62205a8e-7361-11e6-984b-00163e00416f,115.170734721,34.6210416125,2016-09-11 10:51:00
403,62205a8e-7361-11e6-984b-00163e00416f,115.170734724,34.6210416125,2016-09-11 10:40:47
404,62205a8e-7361-11e6-984b-00163e00416f,115.170734727,34.6210416125,2016-09-11 10:30:35
405,62205a8e-7361-11e6-984b-00163e00416f,115.17073473,34.6210416153,2016-09-11 10:20:32
406,62205a8e-7361-11e6-984b-00163e00416f,115.170734733,34.6210416019,2016-09-11 10:10:24
407,62205a8e-7361-11e6-984b-00163e00416f,115.170734741,34.6210416019,2016-09-11 10:00:20
408,62205a8e-7361-11e6-984b-00163e00416f,115.170734741,34.6210415857,2016-09-11 09:50:11
409,62205a8e-7361-11e6-984b-00163e00416f,115.170734741,34.6210415585,2016-09-11 09:39:59
410,62205a8e-7361-11e6-984b-00163e00416f,115.170734819,34.6210415585,2016-09-11 09:29:52
411,62205a8e-7361-11e6-984b-00163e00416f,115.170734819,34.6210415486,2016-09-11 09:19:45
412,62205a8e-7361-11e6-984b-00163e00416f,115.17073475,34.6210415486,2016-09-11 09:09:34
413,62205a8e-7361-11e6-984b-00163e00416f,115.17073475,34.6210415599,2016-09-11 08:59:26
414,62205a8e-7361-11e6-984b-00163e00416f,115.170734699,34.6210415709,2016-09-11 08:49:23
415,62205a8e-7361-11e6-984b-00163e00416f,115.170734561,34.6210416214,2016-09-11 08:39:17
416,62205a8e-7361-11e6-984b-00163e00416f,115.170734561,34.6210416214,2016-09-11 08:29:06
417,62205a8e-7361-11e6-984b-00163e00416f,115.170734616,34.6210416214,2016-09-11 08:19:00
418,62205a8e-7361-11e6-984b-00163e00416f,115.170734663,34.6210416214,2016-09-11 08:08:54
419,62205a8e-7361-11e6-984b-00163e00416f,115.170734663,34.6210416214,2016-09-11 07:58:42
420,62205a8e-7361-11e6-984b-00163e00416f,115.170734663,34.6210416214,2016-09-11 07:48:32
421,62205a8e-7361-11e6-984b-00163e00416f,115.170734663,34.6210416214,2016-09-11 07:38:28
422,62205a8e-7361-11e6-984b-00163e00416f,115.170734663,34.6210419,2016-09-11 07:28:21
423,62205a8e-7361-11e6-984b-00163e00416f,115.170734663,34.6210417,2016-09-11 07:18:14
424,62205a8e-7361-11e6-984b-00163e00416f,115.170734663,34.6210417,2016-09-11 07:08:06
425,62205a8e-7361-11e6-984b-00163e00416f,115.170734663,34.6210416099,2016-09-11 06:57:54
426,62205a8e-7361-11e6-984b-00163e00416f,115.170734663,34.6210416099,2016-09-11 06:47:42
427,62205a8e-7361-11e6-984b-00163e00416f,115.170734822,34.6210416099,2016-09-11 06:37:35
428,62205a8e-7361-11e6-984b-00163e00416f,115.170734822,34.621041618,2016-09-11 06:27:25
429,62205a8e-7361-11e6-984b-00163e00416f,115.170734822,34.621041618,2016-09-11 06:17:17
430,62205a8e-7361-11e6-984b-00163e00416f,115.170734822,34.621041618,2016-09-11 06:07:11
431,62205a8e-7361-11e6-984b-00163e00416f,115.170734822,34.6210414,2016-09-11 05:57:05
432,62205a8e-7361-11e6-984b-00163e00416f,115.170734822,34.6210416248,2016-09-11 05:46:54
433,62205a8e-7361-11e6-984b-00163e00416f,115.170734822,34.6210416248,2016-09-11 05:36:41
434,62205a8e-7361-11e6-984b-00163e00416f,115.170734822,34.6210416433,2016-09-11 05:26:33
435,62205a8e-7361-11e6-984b-00163e00416f,115.170734822,34.6210417,2016-09-11 05:16:21
436,62205a8e-7361-11e6-984b-00163e00416f,115.170734822,34.6210411,2016-09-11 05:06:14
437,62205a8e-7361-11e6-984b-00163e00416f,115.170734822,34.6210417,2016-09-11 04:56:02
438,62205a8e-7361-11e6-984b-00163e00416f,115.170734822,34.6210411,2016-09-11 04:45:55
439,62205a8e-7361-11e6-984b-00163e00416f,115.170734822,34.6210409,2016-09-11 04:35:47
440,62205a8e-7361-11e6-984b-00163e00416f,115.170737082,34.6210414,2016-09-11 04:25:34
441,62205a8e-7361-11e6-984b-00163e00416f,115.170734902,34.6210411,2016-09-11 04:15:24
442,62205a8e-7361-11e6-984b-00163e00416f,115.170732205,34.6210417,2016-09-11 04:05:22
443,62205a8e-7361-11e6-984b-00163e00416f,115.170735231,34.6210419,2016-09-11 03:55:13
444,62205a8e-7361-11e6-984b-00163e00416f,115.170733162,34.6210419,2016-09-11 03:45:08
445,62205a8e-7361-11e6-984b-00163e00416f,115.170731205,34.6210422,2016-09-11 03:35:03
446,62205a8e-7361-11e6-984b-00163e00416f,115.170733783,34.6210419,2016-09-11 03:24:51
447,62205a8e-7361-11e6-984b-00163e00416f,115.170736241,34.6210417,2016-09-11 03:14:39
448,62205a8e-7361-11e6-984b-00163e00416f,115.170738727,34.6210419,2016-09-11 03:04:32
449,62205a8e-7361-11e6-984b-00163e00416f,115.170734335,34.6210414,2016-09-11 02:54:22
450,62205a8e-7361-11e6-984b-00163e00416f,115.170734335,34.6210414,2016-09-11 02:44:13
451,62205a8e-7361-11e6-984b-00163e00416f,115.170734335,34.6210414,2016-09-11 02:34:02
452,62205a8e-7361-11e6-984b-00163e00416f,115.170734335,34.6210414,2016-09-11 02:23:54
453,62205a8e-7361-11e6-984b-00163e00416f,115.170734335,34.6210417,2016-09-11 02:13:42
454,62205a8e-7361-11e6-984b-00163e00416f,115.170734335,34.6210419,2016-09-11 02:03:30
455,62205a8e-7361-11e6-984b-00163e00416f,115.170734335,34.6210419,2016-09-11 01:53:24
456,62205a8e-7361-11e6-984b-00163e00416f,115.170734335,34.6210419,2016-09-11 01:43:09
457,62205a8e-7361-11e6-984b-00163e00416f,115.170739584,34.6210419,2016-09-11 01:33:03
458,62205a8e-7361-11e6-984b-00163e00416f,115.170739584,34.6210417,2016-09-11 01:22:56
459,62205a8e-7361-11e6-984b-00163e00416f,115.170739584,34.6210419,2016-09-11 01:12:43
460,62205a8e-7361-11e6-984b-00163e00416f,115.170733868,34.6210414,2016-09-11 01:02:34
461,62205a8e-7361-11e6-984b-00163e00416f,115.170733868,34.6210414,2016-09-11 00:52:22
462,62205a8e-7361-11e6-984b-00163e00416f,115.170733868,34.6210417,2016-09-11 00:42:12
463,62205a8e-7361-11e6-984b-00163e00416f,115.170733868,34.6210419,2016-09-11 00:32:08
464,62205a8e-7361-11e6-984b-00163e00416f,115.170733868,34.6210422,2016-09-11 00:21:56
465,62205a8e-7361-11e6-984b-00163e00416f,115.170733868,34.6210411,2016-09-11 00:11:49
466,62205a8e-7361-11e6-984b-00163e00416f,115.170733868,34.6210409,2016-09-11 00:01:39
467,62205a8e-7361-11e6-984b-00163e00416f,115.170733868,34.6210409,2016-09-10 23:51:33
468,62205a8e-7361-11e6-984b-00163e00416f,115.170733868,34.6210414,2016-09-10 23:41:22
469,62205a8e-7361-11e6-984b-00163e00416f,115.170733868,34.6210395,2016-09-10 23:31:17
470,62205a8e-7361-11e6-984b-00163e00416f,115.1708049,34.6210799,2016-09-10 23:21:05
471,62205a8e-7361-11e6-984b-00163e00416f,115.1706695,34.6212172,2016-09-10 23:12:28
472,62205a8e-7361-11e6-984b-00163e00416f,115.1706513,34.6211909,2016-09-10 23:01:01
473,62205a8e-7361-11e6-984b-00163e00416f,115.170826,34.6210541,2016-09-10 22:50:54
474,62205a8e-7361-11e6-984b-00163e00416f,115.1706711,34.6212014,2016-09-10 22:40:48
475,62205a8e-7361-11e6-984b-00163e00416f,115.1706725,34.6211963,2016-09-10 22:30:43
476,62205a8e-7361-11e6-984b-00163e00416f,115.1708111,34.6210786,2016-09-10 22:00:20
477,62205a8e-7361-11e6-984b-00163e00416f,115.17081,34.6210783,2016-09-10 21:50:03
478,62205a8e-7361-11e6-984b-00163e00416f,115.1708133,34.6210938,2016-09-10 21:40:02
479,62205a8e-7361-11e6-984b-00163e00416f,115.1702026,34.6205729,2016-09-10 21:32:47
480,62205a8e-7361-11e6-984b-00163e00416f,115.1708672,34.6209589,2016-09-10 21:22:30
481,62205a8e-7361-11e6-984b-00163e00416f,115.1707954,34.621062,2016-09-10 21:11:57
482,62205a8e-7361-11e6-984b-00163e00416f,115.1706415,34.6211835,2016-09-10 21:01:51
483,62205a8e-7361-11e6-984b-00163e00416f,115.1708363,34.621078,2016-09-10 20:51:44
484,62205a8e-7361-11e6-984b-00163e00416f,115.1708114,34.6210927,2016-09-10 20:41:38
485,62205a8e-7361-11e6-984b-00163e00416f,115.1708038,34.6210875,2016-09-10 20:31:26
486,62205a8e-7361-11e6-984b-00163e00416f,115.1707601,34.6211119,2016-09-10 20:21:34
487,62205a8e-7361-11e6-984b-00163e00416f,115.1708165,34.6210688,2016-09-10 20:12:14
488,62205a8e-7361-11e6-984b-00163e00416f,115.1706768,34.62119,2016-09-10 20:02:03
489,62205a8e-7361-11e6-984b-00163e00416f,115.1708491,34.62096,2016-09-10 19:51:50
490,62205a8e-7361-11e6-984b-00163e00416f,115.1704354,34.6206687,2016-09-10 19:41:48
491,62205a8e-7361-11e6-984b-00163e00416f,115.170797,34.621081,2016-09-10 19:31:36
492,62205a8e-7361-11e6-984b-00163e00416f,115.1708059,34.6210924,2016-09-10 19:21:25
493,62205a8e-7361-11e6-984b-00163e00416f,115.1707747,34.6211016,2016-09-10 19:11:08
494,62205a8e-7361-11e6-984b-00163e00416f,115.1708049,34.6210837,2016-09-10 19:01:06
495,62205a8e-7361-11e6-984b-00163e00416f,115.1707815,34.6210992,2016-09-10 18:50:58
496,62205a8e-7361-11e6-984b-00163e00416f,115.1707756,34.621106,2016-09-10 18:40:47
497,62205a8e-7361-11e6-984b-00163e00416f,115.1707726,34.6210959,2016-09-10 18:30:46
498,62205a8e-7361-11e6-984b-00163e00416f,115.1707671,34.6211089,2016-09-10 18:20:34
499,62205a8e-7361-11e6-984b-00163e00416f,115.1706041,34.6209136,2016-09-10 18:10:23
500,62205a8e-7361-11e6-984b-00163e00416f,115.1706407,34.6212099,2016-09-10 18:00:18
501,62205a8e-7361-11e6-984b-00163e00416f,115.1704481,34.6210503,2016-09-10 17:50:07
502,62205a8e-7361-11e6-984b-00163e00416f,115.170785,34.6210902,2016-09-10 17:39:56
503,62205a8e-7361-11e6-984b-00163e00416f,115.1704446,34.6210571,2016-09-10 17:29:50
504,62205a8e-7361-11e6-984b-00163e00416f,115.170434,34.6210881,2016-09-10 17:19:49
505,62205a8e-7361-11e6-984b-00163e00416f,115.170446,34.6210539,2016-09-10 17:09:38
506,62205a8e-7361-11e6-984b-00163e00416f,115.1704313,34.6210658,2016-09-10 16:59:31
507,62205a8e-7361-11e6-984b-00163e00416f,115.1704324,34.6210753,2016-09-10 16:49:19
508,62205a8e-7361-11e6-984b-00163e00416f,115.170469,34.6210775,2016-09-10 16:39:17
509,62205a8e-7361-11e6-984b-00163e00416f,115.1704701,34.6210653,2016-09-10 16:29:10
510,62205a8e-7361-11e6-984b-00163e00416f,115.1704408,34.6210688,2016-09-10 16:18:58
511,62205a8e-7361-11e6-984b-00163e00416f,115.1704622,34.6210666,2016-09-10 16:08:57
512,62205a8e-7361-11e6-984b-00163e00416f,115.1704441,34.6210533,2016-09-10 15:58:42
513,62205a8e-7361-11e6-984b-00163e00416f,115.1704367,34.6210745,2016-09-10 15:48:36
514,62205a8e-7361-11e6-984b-00163e00416f,115.1704441,34.6210788,2016-09-10 15:38:23
515,62205a8e-7361-11e6-984b-00163e00416f,115.1704259,34.6210799,2016-09-10 15:28:12
516,62205a8e-7361-11e6-984b-00163e00416f,115.1704492,34.6210465,2016-09-10 15:18:02
517,62205a8e-7361-11e6-984b-00163e00416f,115.1704414,34.6210723,2016-09-10 15:07:56
518,62205a8e-7361-11e6-984b-00163e00416f,115.1704487,34.621087,2016-09-10 14:57:46
519,62205a8e-7361-11e6-984b-00163e00416f,115.170462,34.6210935,2016-09-10 14:47:40
520,62205a8e-7361-11e6-984b-00163e00416f,115.1705979,34.6211732,2016-09-10 14:37:28
521,62205a8e-7361-11e6-984b-00163e00416f,115.1704313,34.6210889,2016-09-10 14:27:21
522,62205a8e-7361-11e6-984b-00163e00416f,115.1704286,34.6210881,2016-09-10 14:17:16
523,62205a8e-7361-11e6-984b-00163e00416f,115.1704457,34.6210615,2016-09-10 14:07:11
524,62205a8e-7361-11e6-984b-00163e00416f,115.1704354,34.6210645,2016-09-10 13:57:01
525,62205a8e-7361-11e6-984b-00163e00416f,115.1704381,34.6210704,2016-09-10 13:46:55
526,62205a8e-7361-11e6-984b-00163e00416f,115.1704264,34.621065,2016-09-10 13:36:44
527,62205a8e-7361-11e6-984b-00163e00416f,115.1704682,34.6210552,2016-09-10 13:26:37
528,62205a8e-7361-11e6-984b-00163e00416f,115.170485,34.621084,2016-09-10 13:16:30
529,62205a8e-7361-11e6-984b-00163e00416f,115.1704405,34.6210794,2016-09-10 13:06:20
530,62205a8e-7361-11e6-984b-00163e00416f,115.1706353,34.6211941,2016-09-10 12:56:12
531,62205a8e-7361-11e6-984b-00163e00416f,115.1704565,34.6210761,2016-09-10 12:46:11
532,62205a8e-7361-11e6-984b-00163e00416f,115.1706025,34.6211534,2016-09-10 12:36:05
533,62205a8e-7361-11e6-984b-00163e00416f,115.1704549,34.6210517,2016-09-10 12:25:56
534,62205a8e-7361-11e6-984b-00163e00416f,115.1704568,34.6210767,2016-09-10 12:15:47
535,62205a8e-7361-11e6-984b-00163e00416f,115.170465,34.621081,2016-09-10 12:05:23
536,62205a8e-7361-11e6-984b-00163e00416f,115.1704628,34.6210742,2016-09-10 11:56:44
537,62205a8e-7361-11e6-984b-00163e00416f,115.1704506,34.6210794,2016-09-10 11:45:31
538,62205a8e-7361-11e6-984b-00163e00416f,115.1704419,34.621068,2016-09-10 11:35:22
539,62205a8e-7361-11e6-984b-00163e00416f,115.1704593,34.6210734,2016-09-10 11:25:14
540,62205a8e-7361-11e6-984b-00163e00416f,115.1704785,34.6210872,2016-09-10 11:14:45
541,62205a8e-7361-11e6-984b-00163e00416f,115.1706106,34.6211561,2016-09-10 11:04:42
542,62205a8e-7361-11e6-984b-00163e00416f,115.1704343,34.6210723,2016-09-10 10:54:34
543,62205a8e-7361-11e6-984b-00163e00416f,115.1704508,34.6210639,2016-09-10 10:44:54
544,62205a8e-7361-11e6-984b-00163e00416f,115.1704378,34.6210891,2016-09-10 10:33:22
545,62205a8e-7361-11e6-984b-00163e00416f,115.1704706,34.6210775,2016-09-10 10:23:14
546,62205a8e-7361-11e6-984b-00163e00416f,115.1704761,34.6210818,2016-09-10 10:13:11
547,62205a8e-7361-11e6-984b-00163e00416f,115.1704628,34.6210683,2016-09-10 10:03:02
548,62205a8e-7361-11e6-984b-00163e00416f,115.1704693,34.6210824,2016-09-10 09:52:56
549,62205a8e-7361-11e6-984b-00163e00416f,115.1704484,34.6210352,2016-09-10 09:42:41
